pdb_id,pH,temp
1NWU,5.1,277.0
1NWW,6.0,277.0
1NWX,7.8,281.0
1NWY,7.8,291.0
1NWZ,7.0,298.0
1NX9,5.6,293.0
1NXD,8.0,293.0
1NXJ,7.5,291.0
1NXK,7.5,296.0
1NXO,7.0,293.0
1NXQ,7.0,293.0
1NXW,5.1,293.0
1NXX,5.5,293.0
1NXZ,7.5,295.0
1NY5,6.5,298.0
1NY6,6.5,298.0
1NY7,7.0,298.0
1NYE,7.5,295.0
1NYH,6.0,295.0
1NYQ,8.0,277.0
1NYR,8.0,277.0
1NYS,7.0,295.0
1NYT,5.7,293.0
1NYU,7.0,295.0
1NYX,8.0,293.0
1NZ0,5.2,298.0
1NZ2,7.3,298.0
1NZ3,7.3,298.0
1NZ4,7.3,298.0
1NZ5,7.5,298.0
1NZ6,8.0,277.0
1NZ7,7.1,277.0
1NZA,6.6,295.0
1NZB,7.6,293.0
1NZD,7.5,292.0
1NZE,7.2,298.0
1NZF,7.5,292.0
1NZI,7.5,293.0
1NZJ,6.0,293.0
1NZK,7.5,298.15
1NZL,8.0,296.0
1NZO,7.0,294.0
1NZU,5.5,294.0
1NZV,8.0,296.0
1NZW,6.4,293.0
1NZX,6.4,293.0
1NZZ,6.4,293.0
1O00,6.4,293.0
1O01,6.4,293.0
1O02,6.4,293.0
1O03,6.9,291.0
1O04,6.4,293.0
1O05,6.4,293.0
1O06,6.5,293.0
1O08,6.9,291.0
1O0A,5.6,295.0
1O0B,7.0,298.0
1O0C,7.0,298.0
1O0E,7.0,293.0
1O0F,5.5,289.0
1O0H,5.5,289.0
1O0M,5.5,289.0
1O0N,5.5,289.0
1O0O,5.5,289.0
1O0Q,7.0,289.0
1O0R,6.5,298.0
1O0S,7.4,298.0
1O0T,7.0,289.0
1O0W,6.9,293.0
1O0X,5.6,293.0
1O12,5.0,293.0
1O17,6.5,293.0
1O1R,5.7,298.0
1O1S,5.7,298.0
1O1T,5.7,298.0
1O1X,7.0,277.0
1O1Y,9.0,293.0
1O23,5.5,298.0
1O24,8.0,295.0
1O25,8.0,295.0
1O26,8.0,295.0
1O27,7.5,295.0
1O28,7.5,295.0
1O29,8.0,295.0
1O2A,8.0,295.0
1O2B,7.5,295.0
1O2E,7.2,293.0
1O2G,6.5,298.0
1O3P,6.5,298.0
1O3Q,6.23,293.0
1O3R,6.23,293.0
1O3S,6.23,293.0
1O3T,5.5,293.0
1O3U,8.0,293.0
1O3W,7.2,293.0
1O3X,7.5,293.0
1O4T,6.0,293.0
1O4U,6.0,293.0
1O4V,5.6,293.0
1O4W,6.0,277.0
1O50,6.0,277.0
1O51,5.6,293.0
1O54,5.0,293.0
1O57,7.0,293.0
1O5A,6.5,298.0
1O5B,6.5,298.0
1O5C,6.5,298.0
1O5D,7.2,290.0
1O5E,6.5,290.0
1O5F,7.6,290.0
1O5G,7.5,298.0
1O5H,5.0,277.0
1O5I,5.0,293.0
1O5K,7.5,293.0
1O5M,5.7,298.0
1O5Q,8.0,291.0
1O5R,6.0,293.0
1O5Z,6.7,277.0
1O60,7.5,293.0
1O61,7.5,285.0
1O62,7.5,285.0
1O63,7.5,293.0
1O64,7.5,293.0
1O65,7.5,277.0
1O66,7.5,294.0
1O68,7.5,294.0
1O69,7.5,285.0
1O6Y,7.5,292.0
1O76,7.4,275.0
1O7I,5.0,298.0
1O7T,7.4,290.0
1O7V,6.5,293.0
1O81,6.5,277.0
1O9I,5.5,291.0
1OA0,6.0,277.0
1OA1,6.5,277.0
1OA8,7.0,290.0
1OB9,7.5,293.0
1ODC,5.8,277.0
1ODI,6.3,291.0
1ODJ,6.3,291.0
1ODK,6.3,291.0
1ODL,6.3,291.0
1OFQ,8.0,277.0
1OGT,8.0,291.0
1OKR,7.4,277.0
1OLL,7.8,277.0
1OLO,7.5,291.0
1OLS,5.5,293.0
1OLU,5.5,293.0
1OLX,5.5,293.0
1OM4,6.0,280.0
1OM5,6.0,280.0
1OM6,7.0,289.0
1OM7,7.0,289.0
1OM8,7.0,289.0
1OM9,5.5,288.0
1OMR,8.0,290.0
1OMV,8.0,290.0
1OMW,5.75,277.0
1OMX,7.5,277.0
1OMY,5.9,296.0
1OMZ,7.5,277.0
1ON0,7.5,293.0
1ON6,7.5,277.0
1ON7,7.0,293.0
1ON8,7.5,277.0
1ONG,7.0,293.0
1ONH,7.0,293.0
1ONI,7.0,293.0
1ONN,5.8,293.0
1ONP,5.8,293.0
1ONS,7.5,298.0
1ONW,5.0,295.0
1ONX,5.0,295.0
1ONY,7.1,277.0
1ONZ,7.1,277.0
1OO0,5.8,290.0
1OO8,6.3,292.0
1OOA,6.0,291.0
1OOC,6.5,293.0
1OOE,5.6,295.0
1OOI,6.5,291.0
1OOJ,5.7,295.0
1OOK,7.0,277.0
1OOP,7.6,298.0
1OOT,7.5,295.0
1OOY,7.5,298.0
1OOZ,7.6,298.0
1OP0,6.3,298.0
1OP9,6.0,293.0
1OPE,7.5,298.0
1OPJ,5.6,277.0
1OPK,7.0,293.0
1OPL,7.0,293.0
1OPO,5.03,298.0
1OPX,7.8,298.0
1OQ1,5.5,298.0
1OQ4,6.2,293.0
1OQ7,6.7,277.0
1OQ9,6.2,293.0
1OQC,6.5,300.0
1OQF,7.0,298.0
1OQG,7.4,291.0
1OQH,7.4,291.0
1OQJ,7.5,296.0
1OQM,5.5,298.0
1OQN,8.0,291.0
1OQQ,5.9,298.0
1OQR,5.9,298.0
1OQU,6.5,298.0
1OQV,8.0,293.0
1OQW,5.6,293.0
1OQX,5.5,298.0
1OR0,7.5,293.0
1OR2,5.6,293.0
1OR4,7.0,298.0
1OR6,7.0,298.0
1OR7,6.0,277.0
1ORG,8.0,293.0
1ORJ,5.8,291.0
1ORQ,5.0,293.0
1ORR,5.5,298.0
1ORS,7.5,293.0
1ORU,7.5,298.0
1ORV,8.0,293.0
1ORW,8.0,293.0
1OS0,8.0,278.0
1OS2,8.0,298.0
1OS3,6.3,295.0
1OS4,6.3,295.0
1OS5,4.6,293.0
1OS6,6.0,293.0
1OS7,7.5,297.0
1OS8,6.5,293.0
1OS9,8.0,298.0
1OSG,6.7,292.0
1OSH,7.5,298.0
1OSN,5.0,294.0
1OSS,6.5,293.0
1OSV,6.4,283.0
1OT1,7.5,295.0
1OT2,7.5,295.0
1OT3,6.5,287.0
1OT5,7.2,298.0
1OT7,6.4,282.0
1OT8,6.8,298.0
1OTA,7.0,295.0
1OTB,7.0,295.0
1OTC,6.0,293.0
1OTI,6.5,295.0
1OTJ,8.0,295.0
1OTK,6.5,298.0
1OTM,6.5,298.0
1OTN,6.5,298.0
1OTO,6.5,298.0
1OTV,6.8,298.0
1OTW,6.8,298.0
1OTX,5.4,295.0
1OTY,5.4,295.0
1OU0,7.0,298.0
1OU4,5.4,295.0
1OU5,5.6,290.0
1OU6,5.0,288.0
1OU8,5.7,298.0
1OU9,5.6,293.0
1OUK,7.0,298.0
1OUL,6.3,298.0
1OUM,5.4,295.0
1OUO,6.5,298.0
1OUP,7.3,298.0
1OUQ,7.6,293.0
1OUR,8.0,293.0
1OUS,8.0,293.0
1OUV,6.4,293.0
1OUW,6.0,293.0
1OUX,8.0,293.0
1OUY,7.0,298.0
1OUZ,7.5,292.0
1OV3,6.5,291.0
1OV4,7.5,298.0
1OV6,5.4,295.0
1OV8,7.5,277.0
1OV9,7.5,291.0
1OVE,7.0,298.0
1OVG,5.4,295.0
1OVL,6.5,298.0
1OVM,5.0,293.0
1OVN,6.1,293.0
1OVP,8.0,293.0
1OVR,7.5,298.0
1OVS,8.0,293.0
1OVU,7.5,298.0
1OVV,7.5,298.0
1OVZ,6.0,296.0
1OW0,6.5,296.0
1OW1,7.4,293.0
1OW3,6.0,291.0
1OW6,6.3,292.0
1OW7,6.3,292.0
1OW8,6.3,292.0
1OWF,7.5,292.0
1OWG,7.5,292.0
1OWL,7.0,293.0
1OWM,7.0,293.0
1OWN,7.0,293.0
1OWO,7.0,293.0
1OWP,7.0,293.0
1OWR,6.3,289.0
1OWS,6.0,293.0
1OX0,7.75,292.0
1OX1,6.0,296.0
1OX4,6.5,293.0
1OX6,6.5,298.0
1OX7,6.5,277.0
1OX8,7.5,295.0
1OX9,8.0,295.0
1OXB,5.3,296.0
1OXC,8.0,293.0
1OXD,7.0,298.0
1OXF,7.0,298.0
1OXH,7.75,292.0
1OXJ,8.0,277.0
1OXK,5.3,296.0
1OXL,7.0,290.0
1OXN,5.0,298.0
1OXQ,5.0,298.0
1OXR,6.0,293.0
1OXW,7.4,298.0
1OXZ,5.5,293.0
1OY0,7.0,298.0
1OY3,5.8,291.0
1OY5,5.5,278.0
1OY7,5.0,298.0
1OYF,6.5,298.0
1OYH,6.7,293.0
1OYJ,7.74,293.0
1OYN,7.5,277.0
1OYO,8.0,278.0
1OYU,5.5,298.0
1OYV,6.0,298.0
1OYW,6.5,295.0
1OYX,6.5,293.0
1OZ0,7.0,298.0
1OZ1,7.6,290.0
1OZ2,6.5,293.0
1OZ3,6.5,293.0
1OZF,7.6,290.0
1OZG,7.6,290.0
1OZH,7.6,290.0
1OZJ,5.5,293.0
1OZN,6.0,298.0
1OZP,6.0,293.0
1OZT,6.5,277.0
1OZU,7.0,298.0
1OZV,6.8,298.0
1OZY,6.5,293.0
1P0B,5.5,295.0
1P0C,8.0,277.0
1P0D,5.5,295.0
1P0E,5.5,295.0
1P0F,8.0,277.0
1P0H,6.0,293.0
1P0I,6.5,298.0
1P0M,6.5,298.0
1P0P,6.5,298.0
1P0Q,8.0,298.0
1P0S,7.1,298.0
1P0V,6.5,277.0
1P0W,6.5,277.0
1P0X,6.5,277.0
1P0Y,6.8,298.0
1P0Z,6.0,289.0
1P13,6.5,277.0
1P15,5.5,277.0
1P16,7.3,291.0
1P1B,6.5,277.0
1P1C,6.5,277.0
1P1L,5.6,291.0
1P1N,6.0,277.0
1P1O,6.0,277.0
1P1Q,6.5,277.0
1P1R,7.0,277.0
1P1U,6.0,277.0
1P1V,6.5,278.0
1P1W,6.0,277.0
1P1X,5.5,277.0
1P22,6.8,298.0
1P28,5.6,293.0
1P29,6.7,295.0
1P2B,6.7,289.0
1P2D,6.7,289.0
1P2E,8.0,277.0
1P2G,6.7,289.0
1P2H,8.0,277.0
1P2L,6.7,277.0
1P2M,7.8,298.0
1P2N,7.8,295.0
1P2O,7.8,298.0
1P2Q,7.8,298.0
1P2R,6.7,277.0
1P2S,7.6,298.0
1P2T,7.6,298.0
1P2X,7.0,295.0
1P2Y,7.0,277.0
1P33,7.0,287.0
1P34,6.0,292.0
1P36,6.7,277.0
1P37,6.7,277.0
1P3A,6.0,292.0
1P3B,6.0,292.0
1P3C,7.0,298.0
1P3D,7.5,295.0
1P3E,7.0,298.0
1P3F,6.0,292.0
1P3G,6.0,292.0
1P3H,5.4,294.0
1P3I,6.0,292.0
1P3K,6.0,292.0
1P3L,6.0,292.0
1P3M,6.0,292.0
1P3N,6.7,277.0
1P3O,6.0,292.0
1P3P,6.0,292.0
1P3Q,5.8,293.0
1P3R,8.0,291.0
1P3W,7.5,295.1
1P42,7.0,294.0
1P43,8.0,293.0
1P44,6.8,291.0
1P45,8.0,291.0
1P46,6.7,277.0
1P47,8.0,298.0
1P48,8.0,293.0
1P4A,7.5,293.0
1P4B,7.5,293.0
1P4C,6.2,293.0
1P4D,7.5,294.0
1P4E,7.0,277.0
1P4F,7.5,297.0
1P4G,6.7,289.0
1P4H,6.7,289.0
1P4J,6.7,289.0
1P4L,7.5,298.0
1P4M,6.5,293.0
1P4N,6.5,298.0
1P4R,7.5,277.0
1P4T,6.6,277.0
1P50,7.5,277.0
1P51,8.0,292.0
1P52,7.5,277.0
1P53,5.6,293.0
1P56,6.5,298.0
1P57,7.5,291.0
1P5B,6.2,293.0
1P5C,7.1,298.0
1P5E,7.0,277.0
1P5G,7.5,293.0
1P5H,7.5,293.0
1P5J,7.5,291.0
1P5Q,8.0,291.0
1P5R,7.5,293.0
1P5T,6.5,291.0
1P5U,5.9,293.0
1P5V,7.5,293.0
1P5X,6.0,298.0
1P5Y,7.5,298.0
1P60,7.5,298.0
1P61,7.5,298.0
1P63,7.5,298.0
1P64,6.7,277.0
1P65,6.5,288.0
1P6D,6.0,298.0
1P6E,6.0,298.0
1P6F,7.2,298.0
1P6H,5.8,280.0
1P6I,5.8,280.0
1P6K,5.8,280.0
1P6L,6.9,280.0
1P6M,6.7,280.0
1P6N,6.7,280.0
1P6O,6.5,277.0
1P6P,7.4,277.0
1P6V,6.8,293.0
1P6W,6.7,290.0
1P6X,6.5,298.0
1P6Y,6.7,277.0
1P71,7.5,292.0
1P72,6.5,298.0
1P73,6.5,298.0
1P75,6.5,298.0
1P77,7.8,298.0
1P78,7.5,292.0
1P7D,6.5,295.0
1P7G,7.5,298.0
1P7L,8.0,296.0
1P7N,7.5,293.0
1P7P,7.0,280.0
1P7R,7.0,277.0
1P7S,6.7,277.0
1P7T,7.9,298.0
1P7V,6.5,295.0
1P7W,6.5,295.0
1P84,7.5,277.0
1P8C,6.5,298.0
1P8D,8.0,277.0
1P8F,7.5,295.0
1P8H,5.6,295.0
1P8I,5.6,295.0
1P8J,6.0,293.0
1P8K,5.0,298.0
1P8L,7.5,277.0
1P8R,7.5,277.0
1P8T,6.5,293.0
1P8U,5.6,295.0
1P8V,6.0,291.0
1P8X,7.5,277.15
1P8Z,5.0,293.0
1P91,6.5,300.0
1P92,8.0,298.0
1P99,7.0,289.0
1P9A,5.6,277.0
1P9B,6.5,293.0
1P9G,5.5,298.0
1P9H,6.5,298.0
1P9L,7.5,298.0
1P9Q,7.8,294.0
1P9R,7.2,293.0
1P9W,7.2,287.0
1PA0,6.7,291.0
1PA1,7.0,277.0
1PA7,6.0,298.0
1PA9,7.2,277.0
1PAE,7.5,291.0
1PAQ,5.75,277.0
1PB1,6.2,295.0
1PB3,7.8,295.0
1PB7,6.0,277.0
1PB8,6.0,277.0
1PB9,6.0,277.0
1PBJ,7.4,293.0
1PBQ,7.0,277.0
1PBT,8.0,298.0
1PBY,5.6,293.0
1PC3,5.6,277.0
1PC4,7.4,298.0
1PC5,7.4,298.0
1PC6,6.5,298.0
1PC8,6.0,293.0
1PC9,6.5,291.0
1PCG,6.8,294.0
1PCJ,7.5,293.0
1PCM,7.5,293.0
1PCX,5.8,298.0
1PD0,5.8,298.0
1PD1,5.8,298.0
1PD3,7.5,298.0
1PD5,5.8,290.0
1PD8,8.0,293.0
1PD9,8.0,298.0
1PDB,8.0,298.0
1PDU,7.5,296.0
1PDV,8.0,277.0
1PDW,8.0,277.0
1PE0,7.0,277.0
1PE9,6.5,293.0
1PEE,6.5,298.0
1PEM,7.2,288.0
1PEO,7.2,288.0
1PEQ,7.2,288.0
1PEU,7.2,288.0
1PEV,6.1,289.0
1PEW,5.0,298.0
1PEZ,7.5,295.0
1PF5,6.0,298.0
1PF8,7.4,277.0
1PFB,6.5,290.0
1PFG,6.5,289.0
1PFU,7.0,280.0
1PFV,7.0,280.0
1PFW,7.0,280.0
1PFY,7.0,280.0
1PG0,7.0,280.0
1PG2,7.0,280.0
1PG3,6.5,287.0
1PG4,6.5,287.0
1PG7,7.0,277.0
1PGU,7.5,293.0
1PGV,8.0,277.0
1PH0,7.1,277.0
1PHQ,7.4,293.0
1PHW,7.4,294.0
1PI1,6.8,298.0
1PI6,7.5,293.0
1PIN,7.5,277.0
1PJ2,6.0,277.0
1PJ3,6.5,277.0
1PJ4,6.0,277.0
1PJ5,7.5,294.0
1PJ6,7.5,294.0
1PJ7,7.5,294.0
1PJ8,6.5,277.0
1PJ9,7.5,295.0
1PJA,6.0,277.0
1PJH,7.0,295.0
1PJJ,8.0,298.0
1PJK,7.5,293.0
1PJL,7.0,277.0
1PJM,6.0,293.0
1PJN,6.0,293.0
1PJS,5.0,293.0
1PJT,5.0,293.0
1PJU,7.0,298.0
1PK0,6.5,273.0
1PK1,6.0,293.0
1PK6,7.0,293.0
1PK7,5.4,298.0
1PK8,7.5,299.0
1PK9,5.4,298.0
1PKD,7.4,277.0
1PKE,5.4,298.0
1PKG,7.1,295.0
1PKH,7.0,293.0
1PKJ,7.0,293.0
1PKK,7.0,293.0
1PKO,7.4,291.0
1PKU,7.0,291.0
1PKV,7.0,295.0
1PKW,7.8,293.0
1PL0,7.5,277.0
1PL1,7.8,293.0
1PL2,7.8,293.0
1PL3,7.5,293.0
1PL4,7.6,298.0
1PL5,7.0,298.0
1PL6,6.15,295.0
1PL7,6.15,295.0
1PL8,6.15,295.0
1PL9,7.4,294.0
1PM1,6.5,298.0
1PM4,5.8,293.0
1PM5,8.0,296.0
1PM7,6.5,298.0
1PM9,7.6,298.0
1PMH,7.5,283.15
1PMJ,7.5,283.15
1PMN,7.0,293.0
1PMO,7.6,293.0
1PMU,7.3,293.0
1PMV,7.3,293.0
1PN2,7.0,277.0
1PN4,7.0,277.0
1PN9,7.5,298.0
1PNO,5.5,297.0
1PNQ,5.5,281.0
1PNZ,5.2,295.0
1PO0,5.2,295.0
1PO3,7.5,295.0
1PO5,5.5,291.0
1PP6,6.5,298.0
1PP7,6.0,298.0
1PP8,5.6,298.0
1PP9,6.65,277.0
1PPJ,6.7,277.0
1PPV,5.5,297.0
1PPW,5.5,297.0
1PPY,5.5,292.0
1PPZ,5.0,293.0
1PQ0,6.0,298.0
1PQ2,7.5,298.0
1PQ4,6.8,298.0
1PQ5,5.0,293.0
1PQ6,7.5,292.0
1PQ7,5.0,293.0
1PQ9,7.5,292.0
1PQA,5.0,293.0
1PQC,7.5,292.0
1PQE,8.0,292.0
1PQI,6.7,277.0
1PQJ,6.7,277.0
1PQK,6.7,277.0
1PQM,6.7,277.0
1PQO,6.7,277.0
1PQU,6.5,298.0
1PQV,7.5,293.0
1PQW,8.0,298.0
1PQY,6.5,298.0
1PQZ,5.8,293.0
1PR0,5.4,298.0
1PR1,5.4,298.0
1PR2,5.4,298.0
1PR4,5.4,298.0
1PR5,5.4,298.0
1PR6,5.4,298.0
1PR9,6.5,295.0
1PRW,5.4,296.0
1PRZ,7.0,293.0
1PS0,8.0,293.0
1PS3,7.0,298.0
1PS6,8.0,293.0
1PS7,7.5,293.0
1PS9,6.5,292.5
1PSU,6.0,291.0
1PSW,5.6,291.0
1PT3,7.5,298.0
1PT5,6.5,298.0
1PT7,7.5,298.0
1PT8,6.5,298.0
1PTM,8.0,293.0
1PTW,7.5,277.0
1PTZ,7.5,294.0
1PU0,7.5,298.0
1PU4,7.8,298.0
1PU5,7.7,278.0
1PU6,7.0,277.0
1PU7,7.0,277.0
1PU8,7.0,277.0
1PU9,7.5,298.0
1PUA,7.5,298.0
1PUB,5.6,298.0
1PUF,7.5,292.0
1PUG,7.5,291.0
1PUJ,6.5,291.0
1PV2,7.5,295.0
1PV4,6.5,291.0
1PV5,7.5,298.0
1PV6,7.0,293.0
1PV7,7.0,293.0
1PV8,7.5,296.0
1PVF,5.5,295.0
1PVG,6.5,293.0
1PVH,7.5,298.0
1PVM,6.4,298.0
1PVN,6.25,298.0
1PVO,6.5,291.0
1PVP,5.75,294.0
1PVQ,5.5,294.0
1PVR,5.5,294.0
1PVT,7.5,293.0
1PVW,7.5,293.0
1PVY,7.5,293.0
1PW1,6.8,298.0
1PW2,7.8,277.0
1PW3,5.0,298.0
1PW5,6.5,293.0
1PW7,5.4,298.0
1PW8,6.8,298.0
1PW9,8.0,298.0
1PWA,7.0,291.0
1PWB,6.0,298.0
1PWC,6.8,298.0
1PWD,6.8,298.0
1PWG,6.8,298.0
1PWH,8.0,295.0
1PWL,5.0,277.0
1PWM,5.0,277.0
1PWO,6.6,295.0
1PWP,8.0,298.0
1PWQ,8.0,298.0
1PWU,8.0,298.0
1PWV,8.0,298.0
1PWW,8.0,298.0
1PWX,6.9,293.0
1PWY,5.3,293.0
1PWZ,6.9,293.0
1PX0,6.9,293.0
1PX2,7.5,299.0
1PX3,6.5,288.0
1PX4,6.5,288.0
1PX5,6.0,293.0
1PX6,5.5,295.0
1PX7,5.6,295.0
1PX8,7.0,295.0
1PXD,7.2,298.0
1PXH,6.5,277.0
1PXI,7.8,277.0
1PXJ,7.8,277.0
1PXK,7.8,277.0
1PXL,7.8,277.0
1PXM,7.8,277.0
1PXN,7.8,277.0
1PXO,7.8,277.0
1PXP,7.8,277.0
1PXU,6.1,292.0
1PXV,6.3,294.0
1PXX,8.0,291.0
1PXZ,5.5,277.0
1PY0,6.5,291.0
1PY1,6.4,293.0
1PY2,5.9,298.0
1PY3,7.2,293.0
1PY4,5.6,300.0
1PY5,7.6,298.0
1PYB,7.2,290.15
1PYE,7.5,298.0
1PYL,7.2,293.0
1PYN,7.1,277.0
1PYO,7.0,277.0
1PYS,7.7,277.0
1PYW,5.4,277.0
1PYX,7.0,298.0
1PZ1,7.74,277.0
1PZ2,8.0,298.0
1PZ3,8.0,298.0
1PZ4,7.5,293.0
1PZ5,6.5,277.0
1PZ7,6.5,276.0
1PZ8,6.5,276.0
1PZ9,6.5,276.0
1PZD,6.0,291.0
1PZI,7.8,298.0
1PZJ,7.5,298.0
1PZK,7.3,298.0
1PZL,6.5,294.0
1PZM,5.6,291.0
1PZS,7.0,293.0
1PZT,8.0,298.0
1PZU,8.0,292.0
1PZW,5.6,295.0
1PZX,6.5,289.0
1PZY,6.1,298.0
1PZZ,7.5,298.15
1Q03,7.5,298.15
1Q04,7.5,298.15
1Q05,6.5,291.0
1Q06,6.5,291.0
1Q07,6.5,291.0
1Q08,6.5,291.0
1Q09,6.5,291.0
1Q0A,7.5,291.0
1Q0B,8.0,277.0
1Q0C,7.5,291.0
1Q0D,5.25,293.0
1Q0E,6.5,277.0
1Q0F,5.25,293.0
1Q0G,5.25,293.0
1Q0H,5.0,298.0
1Q0K,5.25,293.0
1Q0L,6.5,298.0
1Q0M,5.25,293.0
1Q0O,7.5,291.0
1Q0P,6.5,277.0
1Q0Q,6.5,298.0
1Q0R,7.5,294.0
1Q0S,6.0,289.0
1Q0T,7.5,289.0
1Q0Z,7.5,294.0
1Q11,6.9,279.0
1Q13,7.5,298.0
1Q14,7.5,293.0
1Q15,5.6,295.0
1Q16,7.0,291.0
1Q19,5.6,295.0
1Q1A,5.6,294.0
1Q1C,8.0,291.0
1Q1E,6.5,293.0
1Q1J,6.0,298.0
1Q1K,5.6,298.0
1Q1M,7.1,277.0
1Q1N,8.0,293.0
1Q1R,8.0,298.0
1Q1S,6.5,293.0
1Q1T,6.25,293.0
1Q1U,7.5,293.0
1Q1W,8.0,298.0
1Q1Z,8.0,298.0
1Q20,8.0,298.0
1Q22,8.0,298.0
1Q23,5.8,290.0
1Q24,6.4,277.16
1Q25,6.35,292.0
1Q2B,6.0,298.0
1Q2D,7.5,277.0
1Q2E,7.0,298.0
1Q2O,7.0,280.0
1Q2P,7.0,296.0
1Q2Q,7.0,296.0
1Q2R,7.5,277.0
1Q2S,7.5,277.0
1Q2V,8.0,293.0
1Q2W,6.5,294.0
1Q2Y,6.5,277.0
1Q32,7.8,291.15
1Q35,5.9,277.0
1Q36,7.0,290.0
1Q39,6.5,288.0
1Q3A,8.0,293.0
1Q3C,8.0,288.0
1Q3D,7.0,298.0
1Q3F,6.5,298.0
1Q3G,6.4,290.0
1Q3H,7.5,277.0
1Q3K,7.5,293.0
1Q3L,6.1,283.0
1Q3N,7.4,293.0
1Q3P,6.5,294.0
1Q3Q,8.0,293.0
1Q3R,8.0,293.0
1Q3S,6.1,293.0
1Q3U,7.6,293.0
1Q3V,7.6,293.0
1Q3W,7.0,298.0
1Q3X,7.5,293.0
1Q40,6.0,293.0
1Q41,7.0,298.0
1Q42,7.0,293.0
1Q44,6.0,297.0
1Q45,7.5,297.0
1Q4D,5.5,298.0
1Q4G,6.7,291.0
1Q4K,6.5,293.0
1Q4L,7.0,298.0
1Q4O,6.0,293.0
1Q4Q,5.8,293.0
1Q4R,6.0,297.0
1Q4S,7.5,298.0
1Q4T,7.5,298.0
1Q4U,7.5,298.0
1Q4V,6.4,290.0
1Q51,6.5,295.0
1Q52,6.5,295.0
1Q54,5.5,297.0
1Q57,7.2,277.0
1Q5E,6.4,296.0
1Q5H,8.0,295.0
1Q5M,7.5,298.0
1Q5N,5.75,293.0
1Q5Q,5.4,298.0
1Q5R,5.4,298.0
1Q5U,8.0,295.0
1Q5V,6.5,298.0
1Q5X,5.2,298.0
1Q5Y,8.0,298.0
1Q5Z,7.5,277.0
1Q61,6.4,277.15
1Q62,6.5,277.15
1Q63,5.5,295.0
1Q65,5.5,295.0
1Q66,5.5,295.0
1Q6C,5.4,277.0
1Q6D,5.4,277.0
1Q6E,5.4,277.0
1Q6F,7.1,277.0
1Q6G,5.4,277.0
1Q6J,7.0,277.0
1Q6L,7.0,298.0
1Q6M,7.0,277.0
1Q6N,7.0,277.0
1Q6O,7.0,298.0
1Q6P,7.0,277.0
1Q6Q,7.0,298.0
1Q6R,7.0,298.0
1Q6S,7.0,277.0
1Q6T,7.0,277.0
1Q6U,6.5,296.0
1Q6V,7.0,298.0
1Q6W,6.5,278.0
1Q6X,6.5,277.0
1Q6Y,6.5,298.0
1Q72,5.2,298.0
1Q74,8.0,298.0
1Q78,6.0,297.0
1Q79,6.0,297.0
1Q7A,7.0,298.0
1Q7D,8.0,277.0
1Q7E,6.5,298.0
1Q7L,6.0,293.0
1Q7M,5.2,277.0
1Q7Q,5.7,277.0
1Q7R,5.0,277.0
1Q7S,7.5,298.0
1Q7T,6.3,291.0
1Q7Z,5.7,277.0
1Q83,6.75,277.0
1Q84,6.75,277.0
1Q85,5.7,277.0
1Q87,6.5,298.0
1Q88,6.5,298.0
1Q89,6.5,298.0
1Q8A,5.7,277.0
1Q8D,6.5,277.0
1Q8F,7.0,295.0
1Q8H,7.4,298.0
1Q8I,5.3,295.0
1Q8J,5.7,277.0
1Q8M,5.7,298.0
1Q8O,6.5,293.0
1Q8P,6.5,293.0
1Q8Q,6.5,293.0
1Q8R,8.0,290.0
1Q8S,6.5,293.0
1Q8T,6.4,278.0
1Q8U,6.4,278.0
1Q8V,6.5,293.0
1Q8W,6.4,278.0
1Q91,5.3,298.0
1Q92,5.3,298.0
1Q95,7.0,294.0
1Q9B,7.1,291.0
1Q9C,7.5,293.0
1Q9D,7.4,293.0
1Q9I,8.0,277.0
1Q9J,5.0,291.0
1Q9K,7.0,293.0
1Q9L,7.0,293.0
1Q9M,7.5,277.0
1Q9O,7.8,293.0
1Q9U,8.0,298.0
1Q9X,6.5,298.0
1Q9Y,7.5,298.0
1QA0,7.4,298.0
1QA9,7.5,298.0
1QAB,7.4,293.0
1QAD,7.5,277.0
1QAG,5.5,293.0
1QAI,7.5,293.0
1QAJ,7.5,293.0
1QAM,7.8,298.0
1QAN,7.8,298.0
1QAO,7.8,298.0
1QAQ,7.8,298.0
1QAW,7.8,291.0
1QAZ,7.5,293.0
1QB1,7.4,297.0
1QB3,7.0,293.0
1QB4,7.4,293.0
1QB6,7.4,297.0
1QB7,5.0,277.0
1QB8,5.0,277.0
1QB9,7.4,297.0
1QBG,7.5,291.0
1QBK,7.5,293.0
1QBN,7.4,297.0
1QBO,7.4,297.0
1QBQ,5.7,295.0
1QBV,7.3,277.15
1QC5,7.5,298.0
1QC6,6.0,293.0
1QC7,5.2,286.0
1QCC,5.0,277.0
1QCF,7.0,293.0
1QCG,8.0,290.0
1QCI,8.0,290.0
1QCJ,8.0,290.0
1QCN,6.5,298.0
1QCO,6.5,298.0
1QCW,7.0,288.0
1QCZ,8.0,291.0
1QD1,8.0,290.0
1QD2,5.0,281.0
1QD5,5.9,293.0
1QD6,6.6,293.0
1QDB,7.5,291.0
1QDC,6.8,291.0
1QDM,6.7,293.0
1QDO,8.0,291.0
1QDR,7.8,295.0
1QDT,7.8,295.0
1QDU,6.3,277.0
1QDV,6.5,291.0
